38,9,158,430,214,234,1.0,-1,-1,-1
39,1,917,195,101,77,1.0,-1,-1,-1
39,2,698,103,44,30,1.0,-1,-1,-1
39,3,601,160,61,50,1.0,-1,-1,-1
39,4,763,120,67,55,1.0,-1,-1,-1
39,6,523,57,39,27,1.0,-1,-1,-1
39,7,326,202,185,93,1.0,-1,-1,-1
39,8,585,110,56,50,1.0,-1,-1,-1
39,9,111,445,504,239,1.0,-1,-1,-1
40,1,915,193,97,75,1.0,-1,-1,-1
40,2,693,101,44,30,1.0,-1,-1,-1
40,3,600,162,62,50,1.0,-1,-1,-1
40,4,758,119,67,54,1.0,-1,-1,-1
40,6,518,57,40,27,1.0,-1,-1,-1
40,7,310,204,188,93,1.0,-1,-1,-1
40,8,586,112,56,49,1.0,-1,-1,-1
40,9,189,454,512,242,1.0,-1,-1,-1
40,10,607,74,44,28,1.0,-1,-1,-1
41,1,912,190,96,74,1.0,-1,-1,-1
41,2,689,100,44,29,1.0,-1,-1,-1
41,3,600,163,63,51,1.0,-1,-1,-1
41,4,754,116,67,54,1.0,-1,-1,-1
41,6,514,56,40,27,1.0,-1,-1,-1
41,7,294,205,191,94,1.0,-1,-1,-1
41,8,587,113,57,50,1.0,-1,-1,-1
41,9,269,462,524,246,1.0,-1,-1,-1
41,10,606,74,43,27,1.0,-1,-1,-1
42,1,908,187,95,74,1.0,-1,-1,-1
42,2,685,99,43,29,1.0,-1,-1,-1
42,3,599,164,64,52,1.0,-1,-1,-1
42,4,750,114,66,54,1.0,-1,-1,-1
42,6,511,56,39,26,1.0,-1,-1,-1
42,7,278,206,194,95,1.0,-1,-1,-1
42,8,589,114,57,51,1.0,-1,-1,-1
42,9,361,471,527,247,1.0,-1,-1,-1
42,10,604,74,43,27,1.0,-1,-1,-1
43,1,904,185,91,70,1.0,-1,-1,-1
43,2,681,98,42,28,1.0,-1,-1,-1
43,3,598,166,65,52,1.0,-1,-1,-1
43,4,746,113,65,52,1.0,-1,-1,-1
43,6,507,55,39,26,1.0,-1,-1,-1
43,7,262,208,196,94,1.0,-1,-1,-1
43,8,589,114,59,53,1.0,-1,-1,-1
43,10,602,73,43,28,1.0,-1,-1,-1
44,1,899,182,91,71,1.0,-1,-1,-1
44,2,677,97,42,27,1.0,-1,-1,-1
44,3,598,168,65,52,1.0,-1,-1,-1
44,4,743,111,64,52,1.0,-1,-1,-1
44,6,502,55,38,26,1.0,-1,-1,-1
44,7,246,210,199,94,1.0,-1,-1,-1
44,8,590,115,60,54,1.0,-1,-1,-1
44,10,600,73,43,27,1.0,-1,-1,-1
45,1,894,179,91,70,1.0,-1,-1,-1
45,2,674,96,40,26,1.0,-1,-1,-1
45,3,597,169,66,53,1.0,-1,-1,-1
45,4,739,110,63,50,1.0,-1,-1,-1
45,6,498,55,36,25,1.0,-1,-1,-1
45,7,228,211,203,95,1.0,-1,-1,-1
45,8,591,116,60,54,1.0,-1,-1,-1
45,10,599,73,42,27,1.0,-1,-1,-1
46,1,889,176,90,70,1.0,-1,-1,-1
46,2,669,95,40,26,1.0,-1,-1,-1
46,3,597,170,64,52,1.0,-1,-1,-1
46,4,735,108,62,50,1.0,-1,-1,-1
46,7,209,212,208,96,1.0,-1,-1,-1
46,8,592,118,60,53,1.0,-1,-1,-1
46,10,597,73,42,27,1.0,-1,-1,-1
47,1,884,173,88,69,1.0,-1,-1,-1
47,2,665,94,39,26,1.0,-1,-1,-1
47,3,594,171,68,55,1.0,-1,-1,-1
47,4,731,106,61,49,1.0,-1,-1,-1
47,7,190,214,210,94,1.0,-1,-1,-1
47,8,593,119,60,54,1.0,-1,-1,-1
47,10,580,68,42,27,1.0,-1,-1,-1
48,1,878,172,86,66,1.0,-1,-1,-1
48,2,661,93,38,25,1.0,-1,-1,-1
48,3,592,172,69,55,1.0,-1,-1,-1
48,4,728,105,60,48,1.0,-1,-1,-1
48,7,170,214,215,96,1.0,-1,-1,-1
48,8,594,120,60,54,1.0,-1,-1,-1
48,10,575,67,43,27,1.0,-1,-1,-1
49,1,872,169,84,66,1.0,-1,-1,-1
49,2,656,92,38,24,1.0,-1,-1,-1
49,3,592,173,69,56,1.0,-1,-1,-1
49,4,723,103,60,48,1.0,-1,-1,-1
49,7,151,215,217,95,1.0,-1,-1,-1
49,8,594,121,61,55,1.0,-1,-1,-1
49,10,572,66,42,27,1.0,-1,-1,-1
50,1,865,166,85,65,1.0,-1,-1,-1
50,2,651,91,39,24,1.0,-1,-1,-1
50,3,591,174,69,57,1.0,-1,-1,-1
50,4,720,102,59,47,1.0,-1,-1,-1
50,7,129,215,222,96,1.0,-1,-1,-1
50,8,595,122,61,56,1.0,-1,-1,-1
50,10,568,65,42,27,1.0,-1,-1,-1
51,1,859,164,85,64,1.0,-1,-1,-1
51,2,647,90,39,24,1.0,-1,-1,-1
51,3,590,175,70,56,1.0,-1,-1,-1
51,4,717,101,58,46,1.0,-1,-1,-1
51,7,107,215,228,97,1.0,-1,-1,-1
51,8,595,124,62,56,1.0,-1,-1,-1
51,10,565,65,42,27,1.0,-1,-1,-1
52,1,854,162,83,62,1.0,-1,-1,-1
52,2,644,89,38,24,1.0,-1,-1,-1
52,3,589,176,71,57,1.0,-1,-1,-1
52,4,714,100,56,45,1.0,-1,-1,-1
52,7,88,217,229,95,1.0,-1,-1,-1
52,8,596,125,62,56,1.0,-1,-1,-1
52,10,561,64,42,27,1.0,-1,-1,-1
53,1,848,159,82,62,1.0,-1,-1,-1
53,2,640,88,38,23,1.0,-1,-1,-1
53,3,587,177,73,58,1.0,-1,-1,-1
53,4,710,98,57,45,1.0,-1,-1,-1
53,7,69,217,231,96,1.0,-1,-1,-1
53,8,597,126,62,56,1.0,-1,-1,-1
53,10,557,63,42,27,1.0,-1,-1,-1
54,1,843,157,81,61,1.0,-1,-1,-1
54,2,635,87,38,23,1.0,-1,-1,-1
54,3,587,178,72,58,1.0,-1,-1,-1
54,4,707,97,56,44,1.0,-1,-1,-1
54,7,47,218,235,95,1.0,-1,-1,-1
54,8,598,127,61,57,1.0,-1,-1,-1
54,10,554,62,41,27,1.0,-1,-1,-1
55,1,838,155,79,60,1.0,-1,-1,-1
55,2,631,85,38,24,1.0,-1,-1,-1
55,3,585,179,73,59,1.0,-1,-1,-1
55,4,703,96,55,44,1.0,-1,-1,-1
55,7,26,219,236,95,1.0,-1,-1,-1
55,8,598,128,62,56,1.0,-1,-1,-1
55,10,550,61,41,27,1.0,-1,-1,-1
56,1,832,153,79,59,1.0,-1,-1,-1
56,2,627,85,37,23,1.0,-1,-1,-1
56,3,584,180,73,59,1.0,-1,-1,-1
56,4,700,95,53,43,1.0,-1,-1,-1
56,7,8,219,237,96,1.0,-1,-1,-1
56,8,599,129,62,57,1.0,-1,-1,-1
56,10,546,61,42,26,1.0,-1,-1,-1
57,1,826,150,78,58,1.0,-1,-1,-1
57,2,623,84,36,22,1.0,-1,-1,-1
57,3,583,180,74,60,1.0,-1,-1,-1
57,4,696,94,53,42,1.0,-1,-1,-1
57,8,599,130,63,57,1.0,-1,-1,-1
57,10,543,60,41,26,1.0,-1,-1,-1
58,1,821,148,76,57,1.0,-1,-1,-1
58,2,618,83,37,23,1.0,-1,-1,-1
58,3,582,181,74,60,1.0,-1,-1,-1
58,4,692,92,53,42,1.0,-1,-1,-1
58,8,599,130,64,59,1.0,-1,-1,-1
58,10,539,59,41,27,1.0,-1,-1,-1
59,1,816,146,76,57,1.0,-1,-1,-1
59,2,614,82,36,23,1.0,-1,-1,-1
59,3,581,183,74,60,1.0,-1,-1,-1
59,4,688,91,52,41,1.0,-1,-1,-1
59,8,599,131,65,60,1.0,-1,-1,-1
59,10,535,58,41,27,1.0,-1,-1,-1
60,1,811,143,75,57,1.0,-1,-1,-1
60,2,610,81,36,22,1.0,-1,-1,-1
60,3,581,183,74,61,1.0,-1,-1,-1
60,4,684,89,52,41,1.0,-1,-1,-1
60,8,599,132,65,60,1.0,-1,-1,-1
60,10,532,57,41,27,1.0,-1,-1,-1
61,1,806,142,74,55,1.0,-1,-1,-1
61,2,606,80,36,22,1.0,-1,-1,-1
61,3,580,184,74,61,1.0,-1,-1,-1
61,4,680,88,51,40,1.0,-1,-1,-1
61,8,598,133,68,63,1.0,-1,-1,-1
61,10,528,57,41,26,1.0,-1,-1,-1
61,11,21,405,113,191,1.0,-1,-1,-1
62,1,802,140,72,54,1.0,-1,-1,-1
62,2,602,80,36,21,1.0,-1,-1,-1
62,3,580,184,75,61,1.0,-1,-1,-1
62,4,678,87,51,40,1.0,-1,-1,-1
62,8,599,133,67,63,1.0,-1,-1,-1
62,10,524,56,41,26,1.0,-1,-1,-1
62,11,42,395,130,213,1.0,-1,-1,-1
63,1,797,138,71,53,1.0,-1,-1,-1
63,2,598,79,35,21,1.0,-1,-1,-1
63,3,580,184,75,61,1.0,-1,-1,-1
63,4,674,86,50,39,1.0,-1,-1,-1
63,8,599,135,68,63,1.0,-1,-1,-1
63,10,521,55,40,26,1.0,-1,-1,-1
63,11,64,395,144,225,1.0,-1,-1,-1
64,1,793,136,70,53,1.0,-1,-1,-1
64,2,594,78,35,21,1.0,-1,-1,-1
64,3,579,186,74,60,1.0,-1,-1,-1
64,4,671,85,49,39,1.0,-1,-1,-1
64,8,600,136,67,63,1.0,-1,-1,-1
64,10,517,54,41,26,1.0,-1,-1,-1
64,11,91,398,160,231,1.0,-1,-1,-1
65,1,788,134,69,52,1.0,-1,-1,-1
65,2,589,77,36,21,1.0,-1,-1,-1
65,3,578,186,76,61,1.0,-1,-1,-1
65,4,667,84,49,39,1.0,-1,-1,-1
65,8,600,137,66,62,1.0,-1,-1,-1
65,10,513,53,41,26,1.0,-1,-1,-1
65,11,120,406,179,234,1.0,-1,-1,-1
66,1,784,133,67,50,1.0,-1,-1,-1
66,2,585,77,35,20,1.0,-1,-1,-1
66,3,578,187,75,60,1.0,-1,-1,-1
66,4,663,83,50,39,1.0,-1,-1,-1
66,8,599,138,68,63,1.0,-1,-1,-1
66,10,510,53,40,26,1.0,-1,-1,-1
66,11,147,413,201,239,1.0,-1,-1,-1
66,12,12,425,174,288,1.0,-1,-1,-1
67,1,780,131,66,50,1.0,-1,-1,-1
67,2,581,76,34,20,1.0,-1,-1,-1
67,3,577,187,76,61,1.0,-1,-1,-1
67,4,658,82,50,39,1.0,-1,-1,-1
67,8,599,138,68,64,1.0,-1,-1,-1
67,10,506,52,40,26,1.0,-1,-1,-1
67,11,185,414,232,250,1.0,-1,-1,-1
67,12,20,388,198,323,1.0,-1,-1,-1
68,1,775,129,66,49,1.0,-1,-1,-1
68,2,576,75,35,20,1.0,-1,-1,-1
68,3,576,188,75,60,1.0,-1,-1,-1
68,4,654,81,49,38,1.0,-1,-1,-1
68,8,599,139,69,64,1.0,-1,-1,-1
68,10,502,51,40,26,1.0,-1,-1,-1
68,11,239,423,261,254,1.0,-1,-1,-1
68,12,28,358,220,354,1.0,-1,-1,-1
69,1,771,127,65,49,1.0,-1,-1,-1
69,2,572,75,35,20,1.0,-1,-1,-1
69,3,575,189,75,59,1.0,-1,-1,-1
69,4,650,80,49,37,1.0,-1,-1,-1
69,8,600,139,68,65,1.0,-1,-1,-1
69,10,499,50,40,26,1.0,-1,-1,-1
69,11,305,436,284,253,1.0,-1,-1,-1
69,12,33,316,250,395,1.0,-1,-1,-1
70,1,767,125,64,49,1.0,-1,-1,-1
70,2,568,74,34,20,1.0,-1,-1,-1
70,3,575,189,75,59,1.0,-1,-1,-1
70,4,647,79,48,37,1.0,-1,-1,-1
70,5,492,75,32,23,1.0,-1,-1,-1
70,8,600,140,68,65,1.0,-1,-1,-1
70,11,372,445,310,256,1.0,-1,-1,-1
70,12,43,282,274,425,1.0,-1,-1,-1
71,1,764,123,62,48,1.0,-1,-1,-1
71,2,564,73,33,19,1.0,-1,-1,-1
71,3,575,189,76,61,1.0,-1,-1,-1
71,4,643,78,47,36,1.0,-1,-1,-1
71,5,496,76,33,23,1.0,-1,-1,-1
71,8,600,141,68,65,1.0,-1,-1,-1
71,11,443,452,334,259,1.0,-1,-1,-1
71,12,52,264,298,448,1.0,-1,-1,-1
72,1,761,121,61,48,1.0,-1,-1,-1
72,2,560,73,32,18,1.0,-1,-1,-1
72,3,575,189,77,61,1.0,-1,-1,-1
72,4,639,77,48,37,1.0,-1,-1,-1
72,5,499,76,34,24,1.0,-1,-1,-1
72,8,600,142,68,65,1.0,-1,-1,-1
72,11,523,461,359,259,1.0,-1,-1,-1
72,12,71,261,307,443,1.0,-1,-1,-1
73,1,757,120,60,46,1.0,-1,-1,-1
73,2,556,72,33,19,1.0,-1,-1,-1
73,3,575,190,76,60,1.0,-1,-1,-1
73,4,635,76,48,36,1.0,-1,-1,-1
73,5,502,75,36,26,1.0,-1,-1,-1
73,8,599,142,69,66,1.0,-1,-1,-1
73,12,85,261,321,441,1.0,-1,-1,-1
74,1,753,119,59,45,1.0,-1,-1,-1
74,2,552,72,32,18,1.0,-1,-1,-1
74,3,575,190,76,60,1.0,-1,-1,-1
74,4,631,76,47,34,1.0,-1,-1,-1
74,5,508,78,34,24,1.0,-1,-1,-1
74,8,599,143,68,65,1.0,-1,-1,-1
74,12,97,259,342,447,1.0,-1,-1,-1
75,1,749,117,59,45,1.0,-1,-1,-1
75,2,550,72,30,17,1.0,-1,-1,-1
75,3,575,190,76,60,1.0,-1,-1,-1
75,4,628,75,45,34,1.0,-1,-1,-1
75,5,510,79,34,25,1.0,-1,-1,-1
75,8,598,144,70,65,1.0,-1,-1,-1
75,12,114,254,373,457,1.0,-1,-1,-1
76,1,745,115,58,45,1.0,-1,-1,-1
76,2,545,71,30,17,1.0,-1,-1,-1
76,3,574,190,77,60,1.0,-1,-1,-1
76,4,623,75,46,34,1.0,-1,-1,-1
76,5,512,80,34,25,1.0,-1,-1,-1
76,8,598,144,70,67,1.0,-1,-1,-1
76,12,129,257,395,456,1.0,-1,-1,-1
77,1,742,113,57,44,1.0,-1,-1,-1
77,2,542,71,30,16,1.0,-1,-1,-1
77,3,574,190,77,60,1.0,-1,-1,-1
77,4,620,74,44,33,1.0,-1,-1,-1
77,5,515,81,35,25,1.0,-1,-1,-1
77,8,597,144,71,68,1.0,-1,-1,-1
77,12,147,263,421,451,1.0,-1,-1,-1
78,1,739,112,55,43,1.0,-1,-1,-1
78,2,540,71,29,16,1.0,-1,-1,-1
78,3,574,190,77,60,1.0,-1,-1,-1
78,4,616,74,44,33,1.0,-1,-1,-1
78,5,519,81,34,26,1.0,-1,-1,-1
78,8,597,144,71,68,1.0,-1,-1,-1
78,12,173,271,444,440,1.0,-1,-1,-1
79,1,736,111,54,42,1.0,-1,-1,-1
79,2,534,70,29,16,1.0,-1,-1,-1
79,3,574,190,77,60,1.0,-1,-1,-1
79,4,612,73,44,33,1.0,-1,-1,-1
79,5,522,82,35,26,1.0,-1,-1,-1
79,8,597,144,71,68,1.0,-1,-1,-1
79,12,191,279,472,433,1.0,-1,-1,-1
80,1,733,109,54,42,1.0,-1,-1,-1
80,2,528,68,30,17,1.0,-1,-1,-1
80,3,574,190,77,60,1.0,-1,-1,-1
